SquareFootage,Bedrooms,Bathrooms,Price
1445,6,2,336448
2428,4,1,470710
1934,5,3,429185
2802,3,4,564211
2824,4,2,544987
2776,1,2,505628
2201,6,3,488110
1527,5,4,381496
1258,1,3,273637
2297,3,3,473727
2334,4,2,459427
2131,5,2,467825
1335,6,1,330112
1601,1,3,332611
2041,3,1,407548
1693,5,1,389398
1612,3,4,391354
1516,3,4,373168
1932,2,1,367471
1896,6,1,413482
1586,1,4,348232
2005,1,3,398252
2124,6,3,473041
2176,6,4,495694
1521,5,1,346949
1846,2,2,380548
2008,3,3,418197
2062,4,1,407170
1332,1,3,298037
1829,1,1,348793
2296,1,2,440870
1703,5,4,434746
2177,3,3,448384
2007,5,4,472326
1770,6,4,425966
2630,3,4,504910
1848,6,3,442466
1894,5,3,426125
1757,6,2,403728
2740,4,2,538938
2695,4,3,537568
2573,2,4,518655
2434,3,2,464129
1557,5,4,398390
1775,4,3,409226
1614,3,3,389441
2515,6,4,533040
3167,4,2,593219
2339,1,2,459188
2838,1,2,524341
2228,5,4,484383
2158,6,3,478490
1709,3,1,366059
2306,2,2,454780
2456,3,2,463971
2526,6,1,494426
2051,2,2,428237
2098,6,4,476183
1969,2,4,424169
1717,5,1,377196
2440,2,4,490144
1052,4,1,267862
1163,3,2,272062
1726,1,2,352635
1363,3,3,328150
2542,1,3,509491
1778,2,4,390005
2438,5,4,514744
2652,2,1,494282
2030,1,2,391365
2163,5,2,456378
2613,1,3,485233
2499,5,2,507887
964,3,2,263518
1793,2,4,390890
2256,2,1,418408
2107,4,3,445697
1503,6,4,386976
1146,4,3,309740
2305,1,1,429323
1578,2,2,315774
1932,4,4,434750
2072,3,2,415981
1918,3,1,379605
1534,1,1,309716
1958,6,4,460958
1727,1,1,328704
2827,3,3,544527
2106,6,4,489060
3283,5,2,639633
1340,5,2,335419
1849,4,1,389593
1847,5,3,434178
1611,2,4,386108
1824,1,2,368328
1760,5,1,368668
1510,2,1,292584
2897,2,2,549092
1958,6,1,422454
2463,5,1,490415
2495,4,1,486812
2714,5,3,550969
1508,2,2,319472
2633,4,1,495678
1962,2,2,384473
3017,3,4,578225
2262,2,1,433782
1423,5,1,332029
2628,4,4,529241
2579,1,3,497576
1354,1,1,281778
2372,4,1,468136
2801,6,4,575648
2239,3,3,456236
1513,3,1,312271
2505,1,4,487839
2332,3,4,491513
1884,6,3,439095
1769,4,2,392596
2330,5,3,504890
1544,2,2,329087
2100,4,1,432500
2599,1,3,493369
2759,6,3,600040
1737,5,2,365910
1206,6,2,327463
1646,2,3,374756
2408,4,3,518770
1629,4,3,377164
2541,3,3,503156
1628,2,1,311388
1721,4,1,361190
1913,6,2,411196
2472,4,3,501737
1208,4,2,292623
2139,3,2,415373
2131,3,3,441562
1504,5,2,350169
2178,1,2,422223
1910,6,3,419399
1434,2,4,349373
1963,4,4,436582
1478,4,4,378595
1679,1,4,363029
2439,5,4,525635
1843,5,4,429321
2429,4,4,502960
1921,6,1,402549
1518,1,4,359378
2239,4,3,465856
2280,4,4,495978
1384,6,1,335294
2567,3,2,501857
2760,4,1,506632
2313,3,3,476246
2038,6,2,444869
3005,3,4,570438
2269,6,1,449394
2098,4,4,476159
2849,3,1,519975
2801,6,2,567132
1280,2,1,275018
1747,1,3,355733
2292,6,2,474365
2613,6,3,552910
1417,4,3,336378
2453,2,4,485469
1797,4,4,406438
2358,5,2,475590
1716,2,4,388717
833,3,1,231263
1114,2,4,277531
1436,2,3,313885
1704,2,2,339605
1996,1,3,417603
1741,6,3,404785
1976,3,2,403825
1751,5,1,379936
1997,3,2,409651
2465,2,2,462580
1992,6,4,468861
2270,6,4,531203
2357,3,1,453954
1921,6,1,399898
1104,5,3,308993
2126,5,2,448300
1662,6,4,426294
2431,5,2,491979
2682,2,2,506487
1871,1,3,390649
2081,3,3,434632
2333,5,1,475787
1593,2,2,334807
2004,4,1,400479
1226,1,2,274332
2522,3,4,516000
2843,5,1,534206
2049,5,2,408803
1624,6,2,387330
2130,4,3,446717
1362,1,1,260330
1782,6,1,388336
1790,1,1,362535
1739,5,4,421742
2109,3,3,452158
2216,4,3,467314
2007,3,2,423926
2450,5,3,517710
2195,2,2,420619
1752,3,4,405750
1945,1,3,403864
1959,4,1,406837
1808,6,2,393636
2254,2,4,455807
934,3,2,241309
2016,1,3,418360
2154,1,2,415950
2299,2,3,456706
2554,4,4,522950
1929,1,1,370209
2415,1,3,454736
2305,3,3,479719
2132,2,3,441246
1304,4,1,299751
2545,3,4,535812
2048,3,3,416209
1873,2,3,391864
1421,5,1,330118
777,1,3,213465
2951,2,4,586708
2153,6,3,495839
1446,5,1,330053
1369,1,1,301037
1860,1,1,343188
2404,1,3,468984
2315,2,3,451391
2340,6,1,483049
1556,2,4,368531
1910,4,3,420080
2063,4,3,463064
1971,4,1,401294
2272,3,4,480200
2786,2,4,528054
2105,5,4,479960
1707,5,2,374815
1273,4,1,310214
2087,5,3,466523
1670,5,4,409369
2214,5,1,437468
2182,5,3,478196
2781,1,3,521368
2106,3,1,402962
2227,5,3,487265
1672,5,3,379178
1283,5,1,320936
2537,2,3,492645
2603,3,1,486123
1834,2,1,361260
1033,6,4,325603
2680,6,1,519282
2594,5,2,515159
1941,5,3,433094
2534,5,4,522265
1979,6,1,411019
2108,4,4,463947
1186,2,2,285090
2611,5,4,546702
1123,5,2,278263
2860,5,4,608682
2911,5,4,601053
722,3,4,231690
2778,2,4,550059
1880,1,3,386319
2211,5,2,471537
1294,6,2,321099
1838,3,4,408463
1409,2,2,299706
1605,4,3,372012
2611,6,1,514914
2499,6,2,501164
2410,4,3,498891
1730,5,2,391756
1654,2,1,338849
1175,4,4,351794
2339,6,4,518701
2968,6,1,575898
2727,5,1,513589
2015,6,4,473009
2246,1,4,470021
2123,5,1,419834
2454,5,4,536703
2871,6,1,545174
1715,4,1,354755
1733,4,1,373317
1856,6,3,441069
1983,1,3,405639
2364,1,4,472840
1966,1,4,400912
1573,2,2,333372
1579,6,4,402030
1412,4,4,368409
1946,3,3,420936
2516,4,1,479647
2210,3,4,475823
2281,5,4,503117
1457,6,2,352188
1413,1,2,284961
2089,5,1,413316
2623,5,3,537120
2422,5,2,487245
1663,5,4,422313
3145,5,1,587837
985,1,3,257667
2014,6,2,429040
2051,4,4,455815
1895,3,4,430835
2262,5,2,458010
1898,4,3,421041
1252,1,1,254725
1955,5,1,399074
2082,4,1,426039
2455,4,3,499330
2708,2,4,533942
1572,2,1,312835
2836,6,4,601561
1785,3,2,366819
1744,3,4,398049
1794,1,4,388362
1024,5,4,304734
1788,1,4,389948
2655,5,1,518059
2238,1,1,413977
2113,4,3,451352
2175,2,2,440548
2630,4,4,553628
1561,6,1,354621
2451,1,1,435986
2033,4,1,406540
1608,4,1,340715
2231,6,1,459483
2041,4,3,454926
1596,6,3,397005
1465,2,2,317993
1782,3,1,377361
1744,3,3,374934
2610,6,1,526810
1892,3,4,425772
1813,6,3,425991
2564,2,1,471471
2674,5,1,519850
1584,5,2,361017
1378,1,3,317893
2257,6,2,476876
1896,5,3,427809
1727,4,4,422678
2519,5,4,540517
1869,3,4,409447
2959,6,4,614154
2023,3,1,425935
2082,2,2,404352
3119,3,1,578085
2154,2,2,425158
1646,3,1,348594
1489,3,2,329843
1769,4,3,405050
2118,6,4,461488
2455,3,4,492011
1247,3,4,321480
2001,1,2,387724
2639,6,1,516034
2131,2,2,418548
2677,3,3,534002
1246,2,3,315356
1886,6,4,449045
2060,2,3,446288
2276,3,4,467011
1574,3,4,362702
2207,5,4,483522
2246,4,3,466904
1963,3,3,424496
2234,1,3,446183
2158,3,1,429633
1670,4,2,370525
1920,6,2,414694
1375,1,2,304503
1252,6,2,325513
2127,2,4,441472
1052,1,2,265931
1879,2,1,386097
2206,1,4,459079
2008,2,4,404265
3092,2,1,528203
2213,2,3,456052
1865,2,2,372395
2304,3,1,459477
1343,6,3,370300
2500,5,3,513839
1747,5,3,407971
2553,6,3,544418
2200,5,4,480855
2312,5,2,485265
1723,1,3,353723
1427,3,2,312383
1418,4,4,377578
1142,6,4,339216
1808,2,4,410633
1706,4,2,361905
2505,5,1,520633
1483,3,4,376877
3096,3,1,565459
1499,6,4,386919
1546,2,1,324802
1259,3,2,268403
2004,2,1,385798
1839,6,1,403632
1946,4,4,440167
2203,6,2,463451
2491,2,2,464914
1415,6,3,361691
2009,5,4,455669
2427,6,2,500333
1452,4,3,364514
3382,6,1,648355
3170,5,2,611123
1962,4,3,430987
1446,4,1,324747
1511,6,1,345196
2116,2,3,436522
2319,6,1,466750
1078,4,1,240235
1527,1,1,318121
2070,6,1,436793
1297,4,4,345133
1851,3,3,406105
2215,6,4,507562
1918,2,1,374659
1632,6,2,386637
2043,5,4,470267
2253,5,3,481152
1539,4,3,361838
2172,2,3,434658
2162,3,3,437571
2259,1,1,424639
2131,5,4,483866
2065,6,4,469802
1922,3,4,422121
1850,3,3,401773
2361,1,1,426130
1952,2,1,372616
2267,1,4,458930
2259,1,4,452487
1530,1,1,319027
1840,6,3,427572
1973,6,1,432097
2045,1,4,420288
2214,5,1,439578
2089,5,2,447633
2020,2,4,454911
1782,2,4,398362
2528,5,1,499553
2173,5,3,472263
1943,5,2,423245
1805,6,1,397932
2139,2,1,397641
2014,4,2,425349
1238,3,2,302396
1504,5,1,343945
2652,3,4,542359
2185,4,4,486654
1680,2,3,367930
1813,1,2,362715
1569,2,1,333154
1737,3,2,359589
2512,2,4,509757
1909,5,2,403679
2416,4,4,525746
2813,2,3,548149
1802,5,2,400337
1352,4,3,326947
2216,5,4,491464
1589,6,3,373966
2000,5,2,433325
2084,4,4,469649
2928,3,3,560473
2161,4,4,478754
1771,1,1,347885
2312,1,1,424554
2407,3,1,452900
2602,4,1,497115
1538,2,3,346800
2645,4,2,522304
3143,5,2,590626
2634,3,2,529564
2725,5,2,552802
1782,6,2,419907
2844,4,4,567106
1761,6,4,437926
1980,5,1,433162
1767,4,2,394377
1709,1,3,333714
1997,2,4,449783
1423,4,1,321957
1656,5,2,373076
1513,3,2,346578
2767,2,1,495843
2810,1,3,511791
3272,4,3,648771
1966,4,2,402072
2014,3,1,385626
2385,4,1,464636
1361,4,4,361414
1510,5,1,337514
1201,5,4,336099
2418,6,2,501476
1569,1,2,318384
2500,2,2,466500
1769,4,1,368610
2001,3,1,408648
1914,1,4,401746
2095,6,3,458969
1755,6,3,413398
2519,3,4,520331
1916,5,1,387429
2181,4,3,453497
2054,6,4,485461
1493,4,1,321427
2674,1,4,525490
1674,3,1,332582
2404,4,2,483610
2364,3,4,500175
1250,4,2,310576
1910,2,2,385070
2289,4,3,486581
1855,6,1,405562
1936,2,2,391564
2108,6,1,435726
1812,2,4,404256
2178,4,3,446760
2021,2,1,382525
1901,2,1,362806
1514,2,1,320603
2202,3,3,444525
795,5,2,254890
2131,1,4,435836
2007,6,2,425157
1593,1,1,323097
1305,3,1,294771
2209,4,3,469352
1876,2,3,407298
2069,4,1,408738
1081,3,2,283619
2238,6,1,473176
2469,3,2,463551
1923,5,1,390149
1551,4,2,344479
2217,1,1,414507
1857,1,2,383846
2431,1,3,463322
2010,6,3,458974
928,3,2,256888
825,1,1,196051
1644,3,1,330443
2226,1,4,449370
1753,6,4,436787
2246,5,1,461927
1668,2,3,382023
3031,4,4,593247
1906,3,1,383194
2134,5,4,489938
1520,4,4,372869
1790,2,4,413617
2246,3,1,434317
1976,6,4,472387
609,5,4,245208
2249,2,3,451070
2304,5,2,465178
2365,4,2,479820
2549,2,3,493173
2090,6,2,455673
3197,2,3,592627
2116,2,3,438915
848,3,2,235060
2111,1,1,393695
2560,2,1,463922
1311,4,1,297653
1864,1,1,347304
2606,3,1,495813
1717,6,2,394312
1881,1,2,386224
2390,6,3,516150
1358,2,4,329573
1994,6,3,452120
1514,6,1,368112
1865,1,1,362350
2118,4,3,446015
2530,1,4,477447
2156,3,4,483527
1717,2,1,314909
2598,4,4,544724
2307,4,2,485684
1029,5,3,323925
2418,3,2,476883
2032,6,1,430975
1983,5,2,428021
2595,2,2,486275
1897,5,4,432041
2447,3,2,468154
2638,2,3,502143
2031,5,3,466426
2223,2,2,445154
2347,6,3,535522
2231,1,3,448307
2444,1,4,492341
1477,1,1,291738
1679,3,1,349057
1370,3,4,343230
2843,3,1,515314
1162,6,4,344257
2660,5,3,555178
2236,4,3,469840
1561,6,1,377020
1364,1,1,286597
1980,2,4,431488
1887,3,4,420527
2197,6,1,456718
900,6,1,267042
1905,2,3,413027
1561,4,3,348546
2638,4,2,533780
2204,2,2,427129
1746,3,2,371668
2710,3,3,544791
1782,3,3,405740
1947,6,3,446116
2135,4,1,420855
2454,1,1,440407
2005,1,1,381431
2710,4,2,529930
1799,1,3,370909
1509,5,4,384150
2796,2,2,527417
1843,5,2,405524
2296,2,2,438418
2384,6,3,511286
3041,5,4,631423
1851,3,3,396712
2263,5,2,462050
1608,2,2,351005
1759,6,3,413037
1621,6,2,383619
2423,6,2,505645
2459,2,1,461096
2184,4,2,452158
1612,6,2,387298
1674,6,4,407849
1649,2,4,364502
2178,3,4,465188
1209,2,3,298364
1801,2,1,361879
1330,1,1,283861
2253,3,4,478927
1504,5,4,392324
2979,6,1,577707
2522,1,3,460076
1955,2,4,416647
2206,1,2,432070
2234,1,4,436039
1519,2,2,325812
2619,3,2,506240
1952,2,1,370356
1616,1,2,319100
2270,3,3,454195
1438,3,2,310582
2327,3,4,480275
2171,6,1,475074
1674,3,4,389850
2478,2,1,429563
2352,6,2,494403
1839,3,2,385931
2269,3,4,480395
1333,1,2,287325
2245,5,1,448559
1270,2,3,317928
2064,6,1,439280
2344,5,4,524615
2169,1,2,439922
2776,3,4,561272
1603,2,1,317272
2204,3,3,464289
933,5,2,281555
1743,1,1,329375
1848,3,4,413068
2783,1,1,502379
1988,1,3,389136
2456,5,2,505351
1547,6,3,386036
1833,2,3,379833
1581,2,4,376208
1503,1,1,277257
1537,4,4,381638
1693,6,2,401170
3021,4,1,571854
1970,6,3,447114
1323,5,3,321738
1737,4,1,354372
2508,4,3,510091
1649,2,1,331557
2743,1,4,549867
2514,4,3,514557
1902,3,3,414506
1672,2,4,370363
1524,5,4,389735
2096,5,1,426921
2207,6,1,453423
2670,3,3,515436
2178,2,4,451273
1823,5,1,374336
2687,1,1,464695
2409,5,2,496102
1656,4,3,373920
1958,3,2,416945
2330,4,4,500743
2152,3,1,441570
1496,3,4,367964
2087,4,2,422298
1662,5,2,367515
2031,1,4,407470
1350,3,3,331273
1554,4,3,373933
3049,3,4,584784
1786,2,3,400469
2556,2,2,498539
1937,4,3,439481
1398,1,4,337618
1460,4,3,351316
1603,4,3,376431
3072,6,2,582874
1884,1,2,384642
2090,4,1,417287
2340,4,2,475779
2252,5,1,459360
2432,4,4,508700
1737,3,1,367558
1408,6,3,376350
1527,3,2,332227
1234,5,1,303506
1739,3,1,349404
136,5,1,132404
2362,3,3,478425
2286,5,3,489005
1512,4,3,348701
1311,1,3,295154
2763,6,4,598157
2483,5,4,523963
1871,3,1,367982
1662,1,2,351421
2019,6,1,423405
1279,3,1,292666
2146,4,3,459819
1398,4,4,357742
804,5,1,243462
1593,5,3,396289
1492,1,1,302994
2903,2,4,557784
2837,3,1,515665
1441,3,4,375029
1949,2,1,380188
1671,2,3,361149
2918,2,2,534482
1089,6,1,286732
2232,3,2,443340
2638,1,1,458640
1727,1,3,366697
2011,4,1,420384
2526,3,2,495017
1446,5,4,372073
2318,3,1,452801
1225,5,2,312417
1202,3,3,298030
2425,4,2,477634
1516,6,1,347652
2089,6,4,459437
1410,3,4,346584
2140,3,2,415363
1170,6,2,299377
2647,2,4,539123
2406,5,4,513145
1699,1,2,350288
1068,2,4,291539
1897,4,2,419064
1820,1,3,371411
1727,3,3,385094
2525,1,2,476718
2606,1,1,460323
2213,6,4,517282
2745,3,4,531225
598,4,2,208517
1847,2,3,381815
1824,5,1,404482
2421,4,4,531464
1840,3,1,373358
2277,5,1,442598
1759,6,3,405491
1662,4,4,408023
2400,6,2,511473
1999,4,1,400461
2153,3,3,461939
1379,2,2,314319
2338,3,2,477941
1461,2,4,356285
2856,6,4,591648
1871,1,4,400270
1792,6,1,400150
2446,5,2,494823
1974,5,3,436877
2358,4,3,488437
1850,6,2,403801
2356,4,3,489270
1961,3,4,434027
2433,2,3,478589
2575,3,3,513421
1207,1,1,255021
2178,1,3,435476
2914,2,2,518654
2308,3,1,435738
3219,4,3,611459
1535,5,3,399149
2128,3,3,449720
2243,2,2,426549
1736,6,4,423538
1382,6,2,366354
3084,3,2,563431
2561,3,3,505370
2278,1,1,425677
2023,6,3,466061
2070,3,1,395729
2314,4,3,482993
2721,3,2,518481
1646,1,3,346122
2052,3,4,429881
1815,1,1,333616
1471,4,2,348916
1693,5,2,370001
2108,3,1,422571
1850,6,4,428636
2013,2,3,410660
2362,1,2,459631
2577,1,4,507644
3326,4,2,624095
2385,3,3,489953
1691,1,3,368906
2551,1,3,466248
1841,5,3,408081
1650,5,4,401006
2311,2,2,453349
2706,5,2,545738
1697,6,2,394406
2157,3,2,425689
2228,1,4,462052
1525,5,2,348582
1284,6,3,335791
1298,1,4,322731
2639,4,2,514672
1768,3,4,406456
1684,2,2,352314
2159,4,2,455518
2650,3,4,535826
1417,2,1,288368
1055,2,2,254790
2737,5,1,536817
2256,5,2,467371
1463,3,3,361426
1780,4,4,407507
1498,2,1,291088
2319,6,3,510435
2511,3,2,475082
2334,1,3,460345
2083,6,4,488704
2189,5,3,465669
1629,1,2,331153
1777,1,2,363830
2002,5,2,421820
1861,5,1,383379
2000,5,3,467535
1191,4,3,297686
2440,1,2,449121
1463,4,1,322837
945,6,4,308911
1642,5,4,387547
1892,1,3,389173
3008,1,2,525630
1755,2,2,364595
2104,6,2,456231
2160,5,2,445794
1242,2,1,272139
1947,3,2,420856
1867,3,2,399182
2041,5,1,418492
2211,3,2,447228
2425,4,2,474873
1571,2,4,371001
2241,5,3,476145
1635,2,3,369445
1544,2,4,360220
2876,3,3,560010
1093,1,1,228868
1741,6,2,406644
2111,4,1,414557
1700,3,3,386353
2075,6,1,436409
1328,1,4,332722
1077,5,3,297880
1562,2,2,330317
2076,2,3,439800
1914,6,2,401235
2318,3,2,454047
1287,3,3,291398
1712,5,1,348501
1964,1,4,409255
1515,1,3,335595
2068,5,2,447318
1859,3,1,374520
2243,4,3,483491
2144,5,1,435391
1073,4,1,265036
2736,3,3,526434
913,6,3,294157
1224,4,4,314575
1962,2,3,406609
2147,6,4,490610
1858,6,3,450060
1729,1,1,330924
1958,5,2,409171
2263,3,4,486140
1426,1,1,279261
1442,1,3,326533
1567,2,4,367096
2660,2,4,525092
2186,1,3,442754
2286,6,1,466225
2795,6,3,577349
2393,3,2,464969
2078,6,4,480734
2779,3,3,534074
1514,6,1,340643
1867,2,2,379264
2578,4,3,518765
903,3,1,240270
1601,2,2,335109
2394,1,2,437552
2053,2,4,435885
2256,1,4,455561
1041,2,4,297549
1579,3,3,352752
2324,2,3,465588
1549,4,4,380273
2412,5,1,470221
2143,1,1,398943
1413,6,1,341489
2172,4,1,422532
2374,3,1,440443
2180,3,1,429049
2268,1,3,448319
1135,3,3,302258
3127,1,2,559087
3410,3,3,631585
2714,2,2,525370
2057,6,2,447967
1797,4,2,374578
1808,1,4,380601
2391,5,1,472654
2534,4,4,527580
1675,5,2,362344
1989,4,1,394933
2628,1,1,480247
1948,3,4,435804
2055,2,4,434396
2688,3,3,525772
2607,3,3,495349
2402,6,2,502587
1465,4,4,379722
1471,1,2,315241
1632,5,1,370441
1739,5,3,404391
2107,1,3,439981
1953,4,3,432486
1919,2,1,369492
1871,6,4,440092
1561,2,3,354511
1769,6,1,401579
3216,5,1,590229
2349,1,3,476918
2010,1,4,420280
1249,3,1,281608
1504,1,3,331994
1978,5,2,437611
2679,1,3,511478
2114,4,4,458815
2107,3,1,406039
2555,5,2,515844
1514,5,2,353934
2703,3,2,525535
1808,4,3,406073
2579,1,4,514650
2835,6,4,588344
1546,5,3,364662
2000,2,2,408062
2394,4,1,485214
1856,5,4,434530
1870,1,3,373921
1800,3,2,371810
1069,5,3,316408
2528,6,1,506794
1495,3,4,359675
855,5,2,267280
2523,6,1,517317
2242,2,2,437879
1340,4,4,357830
2543,3,2,495245
2332,2,3,455125
2000,3,2,418643
1824,2,1,373671
1938,2,1,376569
2103,5,1,437454
1605,1,3,343204
2559,2,1,473186
2277,1,3,424799
1932,3,3,420737
2871,3,1,510263
1849,4,1,366633
2774,3,4,544290
2146,1,3,438234
2378,1,4,467090
1816,5,4,426497
1065,1,4,273387
2239,2,4,478935
1406,6,1,326931
1693,2,4,378148
2037,6,2,445348
1679,6,4,418494
1984,4,1,404790
2099,6,1,424443
1262,5,4,348842
2137,1,3,433481
1689,1,4,385466
1465,2,2,322247
999,1,4,271463
1222,3,1,270457
2011,3,2,395841
2021,4,4,462690
2259,4,1,437055
2857,1,1,514676
2678,2,1,470561
2497,1,2,470354
2593,3,3,515480
2090,6,4,498423
2081,1,3,418595
2768,1,1,504568
2108,6,2,461270
2118,2,1,409320
2582,6,3,551866
1861,3,2,398315
1932,4,4,439728
1319,2,1,295056
1768,4,2,375146
1835,4,2,403393
1863,6,3,430473
2405,3,4,470166
1495,3,1,331038
2744,3,2,513284
969,6,3,305405
2299,1,2,421978
2408,5,3,502738
2345,2,4,479748
2547,4,3,515575
1894,6,3,436320
2626,4,2,519628
1654,4,4,369117
1696,4,3,385858
3034,2,3,572310
2088,5,4,477209
2475,6,4,522234
2248,5,2,453481
2361,2,1,440858
997,5,2,261395
2188,4,3,477090
2007,1,2,383322
2486,6,1,494075
1602,6,2,397899
2596,3,3,509229
1396,2,4,326420
1774,6,1,399258
1210,5,1,292057
1459,6,4,391262
2003,4,1,407943
2684,1,4,537604
2017,4,1,402877
1358,1,4,319301
944,1,4,270274
2336,4,3,491611
1671,5,4,427218
1738,2,4,399298
2538,4,4,534741
1932,4,2,388123
1850,6,3,419775
2080,5,1,426269
2740,2,2,515890
2127,2,3,436776
920,1,4,253198
1591,6,3,379720
1857,3,2,405418
2431,3,4,502617
1378,6,4,384301
2074,2,3,412396
1959,3,2,424872
2508,4,3,536686
1501,4,1,326356
2083,3,3,428965
2766,5,4,578503
2449,1,3,487053
2299,1,1,424128
1844,6,1,395419
2075,6,2,438735
1943,6,4,452470
2428,6,1,485456
2263,6,3,470425
1686,2,4,372173
2872,5,2,579331
2602,3,1,494464
1566,1,4,359540
1828,2,2,381496
1920,6,4,473870
2408,1,4,489989
1595,4,4,400449
1665,6,1,374666
2439,3,2,460417
2279,6,4,502685
1025,6,3,319701
2328,4,1,455410
1262,6,4,354239
1682,2,4,365805
1817,5,4,442964
1765,6,4,446139
1675,5,3,398274
1481,2,4,346995
2256,5,2,459977
1193,3,2,293289
1734,1,2,339870
2395,4,1,469307
2198,1,1,411782
1307,4,3,326899
1035,1,2,238530
1455,3,4,368985
910,3,2,242803
2045,3,2,413986
1770,4,1,365075
1808,3,4,410759
2255,2,1,427641
2436,1,3,477376
2119,2,4,448747
1888,6,3,431969
1648,2,2,338653
1824,3,3,387332
2103,2,3,433364
2462,2,3,506563
1305,1,3,303673
1436,6,4,378253
1996,4,1,392984
944,6,1,273371
2142,6,1,434760
2528,1,4,504982
3179,1,2,560460
2041,4,1,399090
2429,6,1,487125
2010,4,1,393312
2809,2,2,522702
1788,1,3,380112
2164,5,1,442487
2301,3,1,448046
2194,1,3,428450
1614,6,4,410119
1313,2,2,299069
2510,2,3,474782
2125,3,3,447312
2037,3,3,438393
2445,4,4,520448
2422,1,2,463989
2179,3,1,427479
2317,6,3,507171
1737,2,3,366473
2266,5,4,475495
1215,3,2,288160
2009,6,2,464956
2373,2,2,449346
1640,6,2,393206
2071,1,2,406028
2150,3,4,458551
1554,2,2,339116
2564,5,4,562691
2160,3,4,461323
1162,5,1,285261
2045,4,3,429731
2726,1,3,527674
1998,3,3,422708
1674,2,1,341250
1727,6,4,434464
1919,5,4,444159
1393,2,3,328219
2701,6,3,550909
2462,6,1,483738
2538,6,1,513686
1248,6,3,348806
2064,1,2,368880
2539,6,2,515842
1526,3,2,337302
1963,6,4,476207
1450,5,1,332584
2416,5,2,505008
1892,1,2,366907
1953,5,4,456064
1435,5,1,344972
2773,4,1,544453
2025,3,1,380982
2395,2,4,480992
2192,3,3,454529
1545,3,1,335755
1179,1,3,284542
1904,4,1,378565
2553,1,3,465574
1015,4,2,265589
2974,4,3,592741
2416,5,3,515419
2095,4,4,461350
1942,2,2,395162
2429,2,2,464261
1389,5,4,372202
2221,3,2,446950
2154,3,3,448735
2897,5,2,552628
1817,4,3,404068
2022,4,3,434594
1966,5,1,402199
1741,5,4,440890
2739,2,2,507248
1512,6,3,371380
1241,3,4,310232
2121,6,4,495785
1637,5,3,388069
2127,2,1,398800
2316,1,3,450088
2073,6,1,433200
2011,2,4,425639
969,5,2,279243
2279,2,2,435332
2098,3,4,460788
2937,3,2,545178
2568,2,1,471273
1259,6,3,359299
2530,5,2,521212
1350,3,4,361157
2416,3,2,472493
2726,4,3,537279
2933,4,4,595837
1801,6,2,408418
2353,1,2,439209
2504,2,1,449462
2235,6,3,482222
1164,2,3,292930
2077,2,1,405507
2284,5,1,452266
1999,2,1,371740
1570,6,4,400823
1899,5,3,430844
2450,3,1,472917
2196,5,1,438097
2232,4,3,466412
1875,5,1,389772
2213,2,3,442201
946,3,4,281178
1977,1,3,402728
1809,2,1,356477
2013,4,4,458548
1413,4,3,350834
2185,4,2,448650
2961,4,1,561049
2040,5,1,413688
2023,5,4,454068
3253,3,1,595574
1526,2,1,311822
2247,2,1,415215
2790,5,3,553878
1804,4,2,391448
2426,3,1,456234
2083,4,3,459301
1462,5,2,333609
1917,2,3,394911
1984,2,2,420821
1682,4,3,395320
1196,1,1,263841
1794,2,4,395146
1252,3,3,320500
2270,4,2,470697
2274,3,4,491019
1362,5,1,328638
2040,5,1,418261
1327,4,3,317556
1819,5,2,418164
1665,3,4,384032
2240,2,1,418964
1190,4,4,321467
2491,3,3,498467
2613,6,4,544907
1927,3,3,404898
1327,2,1,292377
953,3,4,283418
2547,5,2,507665
2991,6,3,591937
2021,2,3,400370
1418,1,4,327745
1452,3,4,356051
2590,5,3,531767
2084,5,2,447203
1515,2,3,335460
3149,5,1,571688
2522,2,2,476928
2274,1,3,435187
1721,2,1,336982
2619,2,2,494795
2440,2,2,466851
1946,5,2,415771
2544,1,2,475842
2522,1,4,511490
2136,2,2,426031
1426,6,2,352058
1489,3,2,348888
1207,3,4,339572
2662,2,2,495712
1269,3,4,321640
2017,3,2,426437
1204,2,3,312052
2841,5,2,552223
1418,2,1,284237
2161,4,4,470542
1216,3,3,324596
2435,2,2,451020
2542,5,1,489278
2008,1,1,370247
1967,5,3,433418
2405,3,3,478293
1695,4,3,404154
2544,6,1,526273
2148,4,1,424951
1213,3,1,280812
2923,4,3,574017
2092,1,3,424814
1830,6,1,402637
2082,2,2,419049
1640,3,2,358756
1923,5,1,399532
2394,3,4,511451
2343,3,2,463713
2309,6,1,480860
1699,3,4,409072
1569,5,2,369101
2193,5,1,456013
2385,3,3,496233
1633,3,3,368649
1886,4,4,427479
2196,4,1,441825
1952,5,3,434403
2578,5,2,502877
1346,4,4,346486
1273,6,4,357568
2547,2,3,492465
2308,5,3,496081
2045,2,4,435052
1833,1,2,369282
2235,4,3,456557
2094,3,2,412009
2149,1,3,425020
1966,5,3,438278
2267,1,3,441093
2459,1,2,461102
2451,6,4,548179
2228,5,4,505550
1998,2,2,397310
2222,6,2,462174
2597,6,3,535810
1922,1,2,385624
1863,5,3,416030
2246,3,4,456798
2369,3,3,475114
1949,3,1,392213
2225,4,1,428468
1579,4,2,334506
1994,6,1,435030
2776,6,4,598440
2303,4,1,455598
1676,1,2,348715
1743,4,2,373766
